label	vfbid	sourcename	sourceuri
L1EM2668719	VFB_00101643	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3157405	VFB_00101654	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3123905	VFB_00101653	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3189407	VFB_00101656	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3158123	VFB_00101655	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3050645	VFB_00101650	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3044500	VFB_00101649	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3071301	VFB_00101652	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3054101	VFB_00101651	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3414508	VFB_00101661	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3443129	VFB_00101662	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3454765	VFB_00101663	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3477008	VFB_00101664	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3199456	VFB_00101657	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3267019	VFB_00101658	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3340561	VFB_00101659	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3356289	VFB_00101660	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3586984	VFB_00101669	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3608397	VFB_00101670	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3609202	VFB_00101671	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3639968	VFB_00101672	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3487306	VFB_00101665	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3498479	VFB_00101666	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
