Aligned file name	VFB ind name	VFBid
JFRC2_VT043701_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043701_LexAGAD_attP40_2	VFB_00043330
JFRC2_VT043701_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT043701_LexAGAD_attP40_3	VFB_00043331
JFRC2_VT043702_GAL4_attP2_11_bridge.nrrd 	VDRC_VT043702_GAL4_attP2_11	VFB_00043332
JFRC2_VT043702_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043702_GAL4_attP2_1	VFB_00043333
JFRC2_VT043702_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043702_GAL4_attP2_2	VFB_00043334
JFRC2_VT043702_GAL4_attP2_9_bridge.nrrd 	VDRC_VT043702_GAL4_attP2_9	VFB_00043335
JFRC2_VT043702_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT043702_LexAGAD_attP2_1	VFB_00043336
JFRC2_VT043702_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT043702_LexAGAD_attP2_2	VFB_00043337
JFRC2_VT043702_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043702_LexAGAD_attP40_1	VFB_00043338
JFRC2_VT043702_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043702_LexAGAD_attP40_2	VFB_00043339
JFRC2_VT043704_GAL4_attP2_4_bridge.nrrd 	VDRC_VT043704_GAL4_attP2_4	VFB_00043340
JFRC2_VT043704_GAL4_attP2_8_bridge.nrrd 	VDRC_VT043704_GAL4_attP2_8	VFB_00043341
JFRC2_VT043704_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043704_LexAGAD_attP40_1	VFB_00043342
JFRC2_VT043704_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043704_LexAGAD_attP40_2	VFB_00043343
JFRC2_VT043707_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043707_GAL4_attP2_3	VFB_00043344
JFRC2_VT043708_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043708_GAL4_attP2_1	VFB_00043345
JFRC2_VT043708_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043708_GAL4_attP2_2	VFB_00043346
JFRC2_VT043709_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043709_GAL4_attP2_1	VFB_00043347
JFRC2_VT043709_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043709_GAL4_attP2_2	VFB_00043348
JFRC2_VT043710_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043710_GAL4_attP2_1	VFB_00043349
JFRC2_VT043710_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043710_GAL4_attP2_2	VFB_00043350
JFRC2_VT043710_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043710_GAL4_attP2_3	VFB_00043351
JFRC2_VT043714_GAL4_attP2_14_bridge.nrrd 	VDRC_VT043714_GAL4_attP2_14	VFB_00043352
JFRC2_VT043714_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043714_GAL4_attP2_3	VFB_00043353
JFRC2_VT043714_GAL4_attP2_4_bridge.nrrd 	VDRC_VT043714_GAL4_attP2_4	VFB_00043354
JFRC2_VT043714_GAL4_attP2_5_bridge.nrrd 	VDRC_VT043714_GAL4_attP2_5	VFB_00043355
JFRC2_VT043714_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT043714_LexAGAD_attP2_1	VFB_00043356
JFRC2_VT043714_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT043714_LexAGAD_attP2_2	VFB_00043357
JFRC2_VT043714_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043714_LexAGAD_attP40_1	VFB_00043358
JFRC2_VT043714_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043714_LexAGAD_attP40_2	VFB_00043359
JFRC2_VT043775_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043775_GAL4_attP2_1	VFB_00043360
JFRC2_VT043775_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043775_GAL4_attP2_2	VFB_00043361
JFRC2_VT043775_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043775_LexAGAD_attP40_2	VFB_00043362
JFRC2_VT043777_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043777_GAL4_attP2_3	VFB_00043363
JFRC2_VT043777_GAL4_attP2_4_bridge.nrrd 	VDRC_VT043777_GAL4_attP2_4	VFB_00043364
JFRC2_VT043777_GAL4_attP2_5_bridge.nrrd 	VDRC_VT043777_GAL4_attP2_5	VFB_00043365
JFRC2_VT043781_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043781_GAL4_attP2_2	VFB_00043366
JFRC2_VT043781_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043781_GAL4_attP2_3	VFB_00043367
JFRC2_VT043782_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043782_GAL4_attP2_2	VFB_00043368
JFRC2_VT043783_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043783_GAL4_attP2_2	VFB_00043369
JFRC2_VT043783_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043783_LexAGAD_attP40_1	VFB_00043370
JFRC2_VT043784_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043784_GAL4_attP2_1	VFB_00043371
JFRC2_VT043784_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043784_GAL4_attP2_2	VFB_00043372
JFRC2_VT043787_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043787_GAL4_attP2_2	VFB_00043373
JFRC2_VT043788_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043788_GAL4_attP2_1	VFB_00043374
JFRC2_VT043788_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043788_GAL4_attP2_3	VFB_00043375
JFRC2_VT043788_GAL4_attP2_5_bridge.nrrd 	VDRC_VT043788_GAL4_attP2_5	VFB_00043376
JFRC2_VT043789_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043789_GAL4_attP2_2	VFB_00043377
JFRC2_VT043789_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043789_GAL4_attP2_3	VFB_00043378
JFRC2_VT043789_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT043789_LexAGAD_attP2_3	VFB_00043379
JFRC2_VT043789_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043789_LexAGAD_attP40_1	VFB_00043380
JFRC2_VT043789_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043789_LexAGAD_attP40_2	VFB_00043381
JFRC2_VT043793_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043793_GAL4_attP2_3	VFB_00043382
JFRC2_VT043794_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043794_GAL4_attP2_2	VFB_00043383
JFRC2_VT043798_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043798_GAL4_attP2_1	VFB_00043384
JFRC2_VT043798_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043798_GAL4_attP2_2	VFB_00043385
JFRC2_VT043798_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043798_GAL4_attP2_3	VFB_00043386
JFRC2_VT043821_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043821_LexAGAD_attP40_2	VFB_00043387
JFRC2_VT043858_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043858_LexAGAD_attP40_1	VFB_00043388
JFRC2_VT043858_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043858_LexAGAD_attP40_2	VFB_00043389
JFRC2_VT043859_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043859_GAL4_attP2_2	VFB_00043390
JFRC2_VT043859_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043859_GAL4_attP2_3	VFB_00043391
JFRC2_VT043898_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043898_GAL4_attP2_1	VFB_00043392
JFRC2_VT043898_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043898_GAL4_attP2_3	VFB_00043393
JFRC2_VT043899_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043899_GAL4_attP2_1	VFB_00043394
JFRC2_VT043920_GAL4_attP2_4_bridge.nrrd 	VDRC_VT043920_GAL4_attP2_4	VFB_00043395
JFRC2_VT043920_GAL4_attP2_5_bridge.nrrd 	VDRC_VT043920_GAL4_attP2_5	VFB_00043396
JFRC2_VT043924_GAL4_attP2_4_bridge.nrrd 	VDRC_VT043924_GAL4_attP2_4	VFB_00043397
JFRC2_VT043924_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043924_LexAGAD_attP40_1	VFB_00043398
JFRC2_VT043925_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043925_GAL4_attP2_1	VFB_00043399
JFRC2_VT043925_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT043925_LexAGAD_attP2_3	VFB_00043400
JFRC2_VT043925_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT043925_LexAGAD_attP40_1	VFB_00043401
JFRC2_VT043925_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT043925_LexAGAD_attP40_2	VFB_00043402
JFRC2_VT043926_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043926_GAL4_attP2_1	VFB_00043403
JFRC2_VT043927_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043927_GAL4_attP2_1	VFB_00043404
JFRC2_VT043927_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043927_GAL4_attP2_3	VFB_00043405
JFRC2_VT043928_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043928_GAL4_attP2_1	VFB_00043406
JFRC2_VT043928_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043928_GAL4_attP2_2	VFB_00043407
JFRC2_VT043930_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043930_GAL4_attP2_1	VFB_00043408
JFRC2_VT043930_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043930_GAL4_attP2_2	VFB_00043409
JFRC2_VT043931_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043931_GAL4_attP2_1	VFB_00043410
JFRC2_VT043931_GAL4_attP2_2_bridge.nrrd 	VDRC_VT043931_GAL4_attP2_2	VFB_00043411
JFRC2_VT043933_GAL4_attP2_1_bridge.nrrd 	VDRC_VT043933_GAL4_attP2_1	VFB_00043412
JFRC2_VT043933_GAL4_attP2_3_bridge.nrrd 	VDRC_VT043933_GAL4_attP2_3	VFB_00043413
JFRC2_VT044028_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044028_GAL4_attP2_2	VFB_00043414
JFRC2_VT044054_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044054_GAL4_attP2_1	VFB_00043415
JFRC2_VT044054_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044054_GAL4_attP2_2	VFB_00043416
JFRC2_VT044054_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044054_GAL4_attP2_3	VFB_00043417
JFRC2_VT044063_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044063_GAL4_attP2_2	VFB_00043418
JFRC2_VT044067_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044067_GAL4_attP2_1	VFB_00043419
JFRC2_VT044067_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044067_GAL4_attP2_2	VFB_00043420
JFRC2_VT044067_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044067_LexAGAD_attP40_1	VFB_00043421
JFRC2_VT044067_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044067_LexAGAD_attP40_2	VFB_00043422
JFRC2_VT044101_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044101_GAL4_attP2_1	VFB_00043423
JFRC2_VT044102_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044102_GAL4_attP2_1	VFB_00043424
JFRC2_VT044102_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044102_GAL4_attP2_2	VFB_00043425
JFRC2_VT044103_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044103_GAL4_attP2_1	VFB_00043426
JFRC2_VT044103_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044103_GAL4_attP2_2	VFB_00043427
JFRC2_VT044105_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044105_GAL4_attP2_1	VFB_00043428
JFRC2_VT044106_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044106_GAL4_attP2_1	VFB_00043429
JFRC2_VT044106_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044106_GAL4_attP2_2	VFB_00043430
JFRC2_VT044107_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044107_GAL4_attP2_1	VFB_00043431
JFRC2_VT044107_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044107_GAL4_attP2_2	VFB_00043432
JFRC2_VT044108_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044108_GAL4_attP2_1	VFB_00043433
JFRC2_VT044108_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044108_GAL4_attP2_2	VFB_00043434
JFRC2_VT044108_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044108_GAL4_attP2_3	VFB_00043435
JFRC2_VT044110_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044110_GAL4_attP2_1	VFB_00043436
JFRC2_VT044112_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044112_GAL4_attP2_3	VFB_00043437
JFRC2_VT044113_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044113_GAL4_attP2_1	VFB_00043438
JFRC2_VT044113_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044113_GAL4_attP2_2	VFB_00043439
JFRC2_VT044113_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044113_GAL4_attP2_3	VFB_00043440
JFRC2_VT044116_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044116_GAL4_attP2_2	VFB_00043441
JFRC2_VT044117_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044117_GAL4_attP2_1	VFB_00043442
JFRC2_VT044117_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044117_GAL4_attP2_3	VFB_00043443
JFRC2_VT044118_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044118_GAL4_attP2_1	VFB_00043444
JFRC2_VT044118_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044118_GAL4_attP2_3	VFB_00043445
JFRC2_VT044119_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044119_GAL4_attP2_1	VFB_00043446
JFRC2_VT044119_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044119_GAL4_attP2_3	VFB_00043447
JFRC2_VT044119_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044119_GAL4_attP2_4	VFB_00043448
JFRC2_VT044120_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044120_GAL4_attP2_3	VFB_00043449
JFRC2_VT044121_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044121_GAL4_attP2_2	VFB_00043450
JFRC2_VT044121_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044121_GAL4_attP2_3	VFB_00043451
JFRC2_VT044122_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044122_GAL4_attP2_1	VFB_00043452
JFRC2_VT044122_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044122_GAL4_attP2_2	VFB_00043453
JFRC2_VT044122_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044122_GAL4_attP2_3	VFB_00043454
JFRC2_VT044163_GAL4_attP2_6_bridge.nrrd 	VDRC_VT044163_GAL4_attP2_6	VFB_00043455
JFRC2_VT044163_GAL4_attP2_7_bridge.nrrd 	VDRC_VT044163_GAL4_attP2_7	VFB_00043456
JFRC2_VT044163_GAL4_attP2_8_bridge.nrrd 	VDRC_VT044163_GAL4_attP2_8	VFB_00043457
JFRC2_VT044163_GAL4_attP2_9_bridge.nrrd 	VDRC_VT044163_GAL4_attP2_9	VFB_00043458
JFRC2_VT044164_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044164_GAL4_attP2_4	VFB_00043459
JFRC2_VT044164_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT044164_LexAGAD_attP2_1	VFB_00043460
JFRC2_VT044164_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT044164_LexAGAD_attP2_2	VFB_00043461
JFRC2_VT044164_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT044164_LexAGAD_attP2_3	VFB_00043462
JFRC2_VT044164_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044164_LexAGAD_attP40_2	VFB_00043463
JFRC2_VT044166_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044166_GAL4_attP2_1	VFB_00043464
JFRC2_VT044166_GAL4_attP2_6_bridge.nrrd 	VDRC_VT044166_GAL4_attP2_6	VFB_00043465
JFRC2_VT044167_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044167_GAL4_attP2_4	VFB_00043466
JFRC2_VT044167_GAL4_attP2_5_bridge.nrrd 	VDRC_VT044167_GAL4_attP2_5	VFB_00043467
JFRC2_VT044167_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044167_LexAGAD_attP40_1	VFB_00043468
JFRC2_VT044168_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044168_GAL4_attP2_2	VFB_00043469
JFRC2_VT044168_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044168_LexAGAD_attP40_1	VFB_00043470
JFRC2_VT044168_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044168_LexAGAD_attP40_2	VFB_00043471
JFRC2_VT044169_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044169_GAL4_attP2_1	VFB_00043472
JFRC2_VT044169_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044169_GAL4_attP2_2	VFB_00043473
JFRC2_VT044170_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044170_GAL4_attP2_1	VFB_00043474
JFRC2_VT044170_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044170_GAL4_attP2_2	VFB_00043475
JFRC2_VT044170_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044170_GAL4_attP2_3	VFB_00043476
JFRC2_VT044170_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044170_LexAGAD_attP40_1	VFB_00043477
JFRC2_VT044170_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044170_LexAGAD_attP40_2	VFB_00043478
JFRC2_VT044171_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044171_GAL4_attP2_4	VFB_00043479
JFRC2_VT044172_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044172_GAL4_attP2_1	VFB_00043480
JFRC2_VT044172_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044172_GAL4_attP2_3	VFB_00043481
JFRC2_VT044172_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044172_GAL4_attP2_4	VFB_00043482
JFRC2_VT044175_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044175_GAL4_attP2_1	VFB_00043483
JFRC2_VT044175_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044175_GAL4_attP2_2	VFB_00043484
JFRC2_VT044176_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044176_GAL4_attP2_3	VFB_00043485
JFRC2_VT044176_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044176_GAL4_attP2_4	VFB_00043486
JFRC2_VT044177_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044177_GAL4_attP2_3	VFB_00043487
JFRC2_VT044178_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044178_GAL4_attP2_1	VFB_00043488
JFRC2_VT044179_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044179_GAL4_attP2_4	VFB_00043489
JFRC2_VT044179_GAL4_attP2_5_bridge.nrrd 	VDRC_VT044179_GAL4_attP2_5	VFB_00043490
JFRC2_VT044182_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044182_GAL4_attP2_1	VFB_00043491
JFRC2_VT044182_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044182_GAL4_attP2_2	VFB_00043492
JFRC2_VT044293_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044293_GAL4_attP2_4	VFB_00043493
JFRC2_VT044295_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044295_GAL4_attP2_1	VFB_00043494
JFRC2_VT044295_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044295_GAL4_attP2_2	VFB_00043495
JFRC2_VT044296_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044296_GAL4_attP2_2	VFB_00043496
JFRC2_VT044309_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044309_GAL4_attP2_1	VFB_00043497
JFRC2_VT044309_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044309_GAL4_attP2_2	VFB_00043498
JFRC2_VT044309_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044309_LexAGAD_attP40_1	VFB_00043499
JFRC2_VT044322_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044322_GAL4_attP2_1	VFB_00043500
JFRC2_VT044322_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044322_GAL4_attP2_2	VFB_00043501
JFRC2_VT044324_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044324_GAL4_attP2_1	VFB_00043502
JFRC2_VT044324_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044324_GAL4_attP2_2	VFB_00043503
JFRC2_VT044326_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044326_GAL4_attP2_1	VFB_00043504
JFRC2_VT044326_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044326_GAL4_attP2_3	VFB_00043505
JFRC2_VT044330_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044330_GAL4_attP2_1	VFB_00043506
JFRC2_VT044331_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044331_GAL4_attP2_1	VFB_00043507
JFRC2_VT044332_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044332_GAL4_attP2_1	VFB_00043508
JFRC2_VT044332_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044332_GAL4_attP2_2	VFB_00043509
JFRC2_VT044333_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044333_GAL4_attP2_2	VFB_00043510
JFRC2_VT044333_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044333_GAL4_attP2_3	VFB_00043511
JFRC2_VT044335_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044335_GAL4_attP2_2	VFB_00043512
JFRC2_VT044338_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044338_GAL4_attP2_2	VFB_00043513
JFRC2_VT044339_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044339_GAL4_attP2_1	VFB_00043514
JFRC2_VT044339_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044339_GAL4_attP2_2	VFB_00043515
JFRC2_VT044339_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT044339_LexAGAD_attP40_3	VFB_00043516
JFRC2_VT044339_LexAGAD_attP40_6_bridge.nrrd 	VDRC_VT044339_LexAGAD_attP40_6	VFB_00043517
JFRC2_VT044340_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044340_GAL4_attP2_1	VFB_00043518
JFRC2_VT044340_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044340_GAL4_attP2_2	VFB_00043519
JFRC2_VT044340_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044340_LexAGAD_attP40_2	VFB_00043520
JFRC2_VT044341_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044341_GAL4_attP2_1	VFB_00043521
JFRC2_VT044343_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044343_GAL4_attP2_2	VFB_00043522
JFRC2_VT044343_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044343_GAL4_attP2_4	VFB_00043523
JFRC2_VT044344_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044344_GAL4_attP2_2	VFB_00043524
JFRC2_VT044344_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044344_GAL4_attP2_3	VFB_00043525
JFRC2_VT044347_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044347_GAL4_attP2_1	VFB_00043526
JFRC2_VT044347_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044347_GAL4_attP2_2	VFB_00043527
JFRC2_VT044348_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044348_GAL4_attP2_2	VFB_00043528
JFRC2_VT044369_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044369_GAL4_attP2_2	VFB_00043529
JFRC2_VT044369_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044369_GAL4_attP2_3	VFB_00043530
JFRC2_VT044491_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044491_GAL4_attP2_2	VFB_00043531
JFRC2_VT044491_GAL4_attP2_4_bridge.nrrd 	VDRC_VT044491_GAL4_attP2_4	VFB_00043532
JFRC2_VT044492_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044492_GAL4_attP2_3	VFB_00043533
JFRC2_VT044493_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044493_GAL4_attP2_1	VFB_00043534
JFRC2_VT044493_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044493_GAL4_attP2_2	VFB_00043535
JFRC2_VT044494_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044494_GAL4_attP2_1	VFB_00043536
JFRC2_VT044494_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044494_GAL4_attP2_2	VFB_00043537
JFRC2_VT044495_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044495_GAL4_attP2_3	VFB_00043538
JFRC2_VT044496_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044496_GAL4_attP2_1	VFB_00043539
JFRC2_VT044497_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044497_GAL4_attP2_1	VFB_00043540
JFRC2_VT044500_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044500_GAL4_attP2_2	VFB_00043541
JFRC2_VT044500_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044500_GAL4_attP2_3	VFB_00043542
JFRC2_VT044501_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044501_GAL4_attP2_1	VFB_00043543
JFRC2_VT044501_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044501_GAL4_attP2_2	VFB_00043544
JFRC2_VT044502_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044502_GAL4_attP2_2	VFB_00043545
JFRC2_VT044502_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044502_GAL4_attP2_3	VFB_00043546
JFRC2_VT044519_GAL4_attP2_1_bridge.nrrd 	VDRC_VT044519_GAL4_attP2_1	VFB_00043547
JFRC2_VT044519_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044519_GAL4_attP2_2	VFB_00043548
JFRC2_VT044536_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044536_LexAGAD_attP40_2	VFB_00043549
JFRC2_VT044577_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044577_LexAGAD_attP40_1	VFB_00043550
JFRC2_VT044577_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044577_LexAGAD_attP40_2	VFB_00043551
JFRC2_VT044596_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT044596_LexAGAD_attP40_1	VFB_00043552
JFRC2_VT044596_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT044596_LexAGAD_attP40_2	VFB_00043553
JFRC2_VT044638_GAL4_attP2_2_bridge.nrrd 	VDRC_VT044638_GAL4_attP2_2	VFB_00043554
JFRC2_VT044638_GAL4_attP2_3_bridge.nrrd 	VDRC_VT044638_GAL4_attP2_3	VFB_00043555
