ff	brightest
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001185_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001186_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	154
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001187_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001187_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	65
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001188_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001189_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001189_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001190_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	42
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001191_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001192_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001193_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001194_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001195_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	173
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001196_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001197_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001198_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	130
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001198_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001198_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001199_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001199_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001200_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	70
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001201_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	73
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001201_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001202_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001203_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001203_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	63
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001204_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001204_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001205_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	71
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001205_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001206_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001207_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001208_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001208_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	151
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001209_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001210_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001210_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001212_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001213_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001213_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	127
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001214_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001214_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001215_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	37
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001216_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001217_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001218_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	71
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001219_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	81
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001219_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	82
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001220_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001220_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	188
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001221_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001222_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	96
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001223_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001224_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001225_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001226_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001226_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001227_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001227_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001228_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	87
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001229_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001230_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001230_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001231_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001232_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	137
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001233_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	59
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001234_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001235_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	80
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001235_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001236_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	168
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001237_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001238_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001239_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	52
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001241_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001242_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001243_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001244_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001245_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001246_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	81
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001247_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001248_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	75
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001249_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001249_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001250_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001250_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001251_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	82
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001252_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001253_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001254_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001254_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001255_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001257_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001257_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	110
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001258_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001259_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001260_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001262_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001263_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001264_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001264_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	171
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001264_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	151
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001265_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001265_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	169
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001266_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001267_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	81
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001267_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	75
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001268_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001269_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	151
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001270_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001270_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	169
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001271_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001272_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001272_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	97
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001273_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001273_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001274_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001276_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001276_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001277_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	97
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001278_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	168
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001279_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001279_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001280_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	177
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001280_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001280_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001280_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001281_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	173
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001282_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	156
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001283_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001284_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001285_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	119
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001286_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	63
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001286_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	77
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001287_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001287_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	134
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001288_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001289_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001290_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001290_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001290_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	189
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001291_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	85
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001291_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001292_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001293_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001294_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg005_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001295_seg006_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001296_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001296_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001296_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001297_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001297_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001298_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	170
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001298_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001298_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001298_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001299_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	168
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001299_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001300_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	169
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001301_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001301_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001302_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001303_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001304_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001305_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001306_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001307_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	38
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001308_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001309_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001310_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001311_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001312_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001313_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001314_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001315_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001316_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001317_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	95
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001317_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	79
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001318_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001319_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001319_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001321_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001321_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001322_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001323_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001323_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001324_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001325_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001326_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	79
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001327_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001327_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	87
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001328_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001329_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	173
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001330_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	57
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001331_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001331_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001332_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001333_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001333_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001334_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001335_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001336_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001337_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001338_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001339_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001339_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001340_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F001341_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
