reference	data.jso	thumbnail.png	index.html	volume.nrrd
VFB_00010884 	0	0	0	0
VFB_00010885 	0	0	0	0
VFB_00010886 	0	0	0	0
VFB_00010887 	0	0	0	0
VFB_00010888 	0	0	0	0
VFB_00010889 	0	0	0	0
VFB_00010890 	0	0	0	0
VFB_00010891 	0	0	0	0
VFB_00010892 	0	0	0	0
VFB_00010893 	0	0	0	0
VFB_00010894 	0	0	0	0
VFB_00010895 	0	0	0	0
VFB_00010896 	0	0	0	0
VFB_00010897 	0	0	0	0
VFB_00010898 	0	0	0	0
VFB_00010899 	0	0	0	0
VFB_00010900 	0	0	0	0
VFB_00010901 	0	0	0	0
VFB_00010902 	0	0	0	0
VFB_00010903 	0	0	0	0
VFB_00010904 	0	0	0	0
VFB_00010905 	0	0	0	0
VFB_00010906 	0	0	0	0
VFB_00010907 	0	0	0	0
VFB_00010908 	0	0	0	0
VFB_00010909 	0	0	0	0
VFB_00010910 	0	0	0	0
VFB_00010911 	0	0	0	0
VFB_00010912 	0	0	0	0
VFB_00010913 	0	0	0	0
VFB_00010914 	0	0	0	0
VFB_00010915 	0	0	0	0
VFB_00010916 	0	0	0	0
VFB_00010917 	0	0	0	0
VFB_00010918 	0	0	0	0
VFB_00010919 	0	0	0	0
VFB_00010920 	0	0	0	0
VFB_00010921 	0	0	0	0
VFB_00010922 	0	0	0	0
VFB_00010923 	0	0	0	0
VFB_00010924 	0	0	0	0
VFB_00010925 	0	0	0	0
VFB_00010926 	0	0	0	0
VFB_00010927 	0	0	0	0
VFB_00010928 	0	0	0	0
VFB_00010929 	0	0	0	0
VFB_00010930 	0	0	0	0
VFB_00010931 	0	0	0	0
VFB_00010932 	0	0	0	0
VFB_00010933 	0	0	0	0
VFB_00010934 	0	0	0	0
VFB_00010935 	0	0	0	0
VFB_00010936 	0	0	0	0
VFB_00010937 	0	0	0	0
VFB_00010938 	0	0	0	0
VFB_00010939 	0	0	0	0
VFB_00010940 	0	0	0	0
VFB_00010941 	0	0	0	0
VFB_00010942 	0	0	0	0
VFB_00010943 	0	0	0	0
VFB_00010944 	0	0	0	0
VFB_00010945 	0	0	0	0
VFB_00010946 	0	0	0	0
VFB_00010947 	0	0	0	0
VFB_00010948 	0	0	0	0
VFB_00010949 	0	0	0	0
VFB_00010950 	0	0	0	0
VFB_00010951 	0	0	0	0
VFB_00010952 	0	0	0	0
VFB_00010953 	0	0	0	0
VFB_00010954 	0	0	0	0
VFB_00010955 	0	0	0	0
VFB_00010956 	0	0	0	0
VFB_00010957 	0	0	0	0
VFB_00010958 	0	0	0	0
VFB_00010959 	0	0	0	0
VFB_00010960 	0	0	0	0
VFB_00010961 	0	0	0	0
VFB_00010962 	0	0	0	0
VFB_00010963 	0	0	0	0
VFB_00010964 	0	0	0	0
VFB_00010965 	0	0	0	0
VFB_00010966 	0	0	0	0
VFB_00010967 	0	0	0	0
VFB_00010968 	0	0	0	0
VFB_00010969 	0	0	0	0
VFB_00010970 	0	0	0	0
VFB_00010971 	0	0	0	0
VFB_00010972 	0	0	0	0
VFB_00010973 	0	0	0	0
VFB_00010974 	0	0	0	0
VFB_00010975 	0	0	0	0
VFB_00010976 	0	0	0	0
VFB_00010977 	0	0	0	0
VFB_00010978 	0	0	0	0
VFB_00010979 	0	0	0	0
VFB_00010980 	0	0	0	0
VFB_00010981 	0	0	0	0
VFB_00010982 	0	0	0	0
VFB_00010983 	0	0	0	0
VFB_00010984 	0	0	0	0
VFB_00010985 	0	0	0	0
VFB_00010986 	0	0	0	0
VFB_00010987 	0	0	0	0
VFB_00010988 	0	0	0	0
VFB_00010989 	0	0	0	0
VFB_00010990 	0	0	0	0
VFB_00010991 	0	0	0	0
VFB_00010992 	0	0	0	0
VFB_00010993 	0	0	0	0
VFB_00010994 	0	0	0	0
VFB_00010995 	0	0	0	0
VFB_00010996 	0	0	0	0
VFB_00010997 	0	0	0	0
VFB_00010998 	0	0	0	0
VFB_00010999 	0	0	0	0
VFB_00011000 	0	0	0	0
VFB_00011001 	0	0	0	0
VFB_00011002 	0	0	0	0
VFB_00011003 	0	0	0	0
VFB_00011004 	0	0	0	0
VFB_00011005 	0	0	0	0
VFB_00011006 	0	0	0	0
VFB_00011007 	0	0	0	0
VFB_00011008 	0	0	0	0
VFB_00011009 	0	0	0	0
VFB_00011010 	0	0	0	0
VFB_00011011 	0	0	0	0
VFB_00011012 	0	0	0	0
VFB_00011013 	0	0	0	0
VFB_00011014 	0	0	0	0
VFB_00011015 	0	0	0	0
VFB_00011016 	0	0	0	0
VFB_00011017 	0	0	0	0
VFB_00011018 	0	0	0	0
VFB_00011019 	0	0	0	0
VFB_00011020 	0	0	0	0
VFB_00011021 	0	0	0	0
VFB_00011022 	0	0	0	0
VFB_00011023 	0	0	0	0
VFB_00011024 	0	0	0	0
VFB_00011025 	0	0	0	0
VFB_00011026 	0	0	0	0
VFB_00011027 	0	0	0	0
VFB_00011028 	0	0	0	0
VFB_00011029 	0	0	0	0
VFB_00011030 	0	0	0	0
VFB_00011031 	0	0	0	0
VFB_00011032 	0	0	0	0
VFB_00011033 	0	0	0	0
VFB_00011034 	0	0	0	0
VFB_00011035 	0	0	0	0
VFB_00011036 	0	0	0	0
VFB_00011037 	0	0	0	0
VFB_00011038 	0	0	0	0
VFB_00011039 	0	0	0	0
VFB_00011040 	0	0	0	0
VFB_00011041 	0	0	0	0
VFB_00011042 	0	0	0	0
VFB_00011043 	0	0	0	0
VFB_00011044 	0	0	0	0
VFB_00011045 	0	0	0	0
VFB_00011046 	0	0	0	0
VFB_00011047 	0	0	0	0
VFB_00011048 	0	0	0	0
VFB_00011049 	0	0	0	0
VFB_00011050 	0	0	0	0
VFB_00011051 	0	0	0	0
VFB_00011052 	0	0	0	0
VFB_00011053 	0	0	0	0
VFB_00011054 	0	0	0	0
VFB_00011055 	0	0	0	0
VFB_00011056 	0	0	0	0
VFB_00011057 	0	0	0	0
VFB_00011058 	0	0	0	0
VFB_00011059 	0	0	0	0
VFB_00011060 	0	0	0	0
VFB_00011061 	0	0	0	0
VFB_00011062 	0	0	0	0
VFB_00011063 	0	0	0	0
VFB_00011064 	0	0	0	0
VFB_00011065 	0	0	0	0
VFB_00011066 	0	0	0	0
VFB_00011067 	0	0	0	0
VFB_00011068 	0	0	0	0
VFB_00011069 	0	0	0	0
VFB_00011070 	0	0	0	0
VFB_00011071 	0	0	0	0
VFB_00011072 	0	0	0	0
VFB_00011073 	0	0	0	0
VFB_00011074 	0	0	0	0
VFB_00011075 	0	0	0	0
VFB_00011076 	0	0	0	0
VFB_00011077 	0	0	0	0
VFB_00011078 	0	0	0	0
VFB_00011079 	0	0	0	0
VFB_00011080 	0	0	0	0
VFB_00011081 	0	0	0	0
VFB_00011082 	0	0	0	0
VFB_00011083 	0	0	0	0
VFB_00011084 	0	0	0	0
VFB_00011085 	0	0	0	0
VFB_00011086 	0	0	0	0
VFB_00011087 	0	0	0	0
VFB_00011088 	0	0	0	0
VFB_00011089 	0	0	0	0
VFB_00011090 	0	0	0	0
VFB_00011091 	0	0	0	0
VFB_00011092 	0	0	0	0
VFB_00011093 	0	0	0	0
VFB_00011094 	0	0	0	0
VFB_00011095 	0	0	0	0
VFB_00011096 	0	0	0	0
VFB_00011097 	0	0	0	0
VFB_00011098 	0	0	0	0
VFB_00011099 	0	0	0	0
VFB_00011100 	0	0	0	0
VFB_00011101 	0	0	0	0
VFB_00011102 	0	0	0	0
VFB_00011103 	0	0	0	0
VFB_00011104 	0	0	0	0
VFB_00011105 	0	0	0	0
VFB_00011106 	0	0	0	0
VFB_00011107 	0	0	0	0
VFB_00011108 	0	0	0	0
VFB_00011109 	0	0	0	0
VFB_00011110 	0	0	0	0
VFB_00011111 	0	0	0	0
VFB_00011112 	0	0	0	0
VFB_00011113 	0	0	0	0
VFB_00011114 	0	0	0	0
VFB_00011115 	0	0	0	0
VFB_00011116 	0	0	0	0
VFB_00011117 	0	0	0	0
VFB_00011118 	0	0	0	0
VFB_00011119 	0	0	0	0
VFB_00011120 	0	0	0	0
VFB_00011121 	0	0	0	0
VFB_00011122 	0	0	0	0
VFB_00011123 	0	0	0	0
VFB_00011124 	0	0	0	0
VFB_00011125 	0	0	0	0
VFB_00011126 	0	0	0	0
VFB_00011127 	0	0	0	0
VFB_00011128 	0	0	0	0
VFB_00011129 	0	0	0	0
VFB_00011130 	0	0	0	0
VFB_00011131 	0	0	0	0
VFB_00011132 	0	0	0	0
VFB_00011133 	0	0	0	0
VFB_00011134 	0	0	0	0
VFB_00011135 	0	0	0	0
VFB_00011136 	0	0	0	0
VFB_00011137 	0	0	0	0
VFB_00011138 	0	0	0	0
VFB_00011139 	0	0	0	0
VFB_00011140 	0	0	0	0
VFB_00011141 	0	0	0	0
VFB_00011142 	0	0	0	0
VFB_00011143 	0	0	0	0
VFB_00011144 	0	0	0	0
VFB_00011145 	0	0	0	0
VFB_00011146 	0	0	0	0
VFB_00011147 	0	0	0	0
VFB_00011148 	0	0	0	0
VFB_00011149 	0	0	0	0
VFB_00011150 	0	0	0	0
VFB_00011151 	0	0	0	0
VFB_00011152 	0	0	0	0
VFB_00011153 	0	0	0	0
VFB_00011154 	0	0	0	0
VFB_00011155 	0	0	0	0
VFB_00011156 	0	0	0	0
VFB_00011157 	0	0	0	0
VFB_00011158 	0	0	0	0
VFB_00011159 	0	0	0	0
VFB_00011160 	0	0	0	0
VFB_00011161 	0	0	0	0
VFB_00011162 	0	0	0	0
VFB_00011163 	0	0	0	0
VFB_00011164 	0	0	0	0
VFB_00011165 	0	0	0	0
VFB_00011166 	0	0	0	0
VFB_00011167 	0	0	0	0
VFB_00011168 	0	0	0	0
VFB_00011169 	0	0	0	0
VFB_00011170 	0	0	0	0
VFB_00011171 	0	0	0	0
VFB_00011172 	0	0	0	0
VFB_00011173 	0	0	0	0
VFB_00011174 	0	0	0	0
VFB_00011175 	0	0	0	0
VFB_00011176 	0	0	0	0
VFB_00011177 	0	0	0	0
VFB_00011178 	0	0	0	0
VFB_00011179 	0	0	0	0
VFB_00011180 	0	0	0	0
VFB_00011181 	0	0	0	0
VFB_00011182 	0	0	0	0
VFB_00011183 	0	0	0	0
VFB_00011184 	0	0	0	0
VFB_00011185 	0	0	0	0
VFB_00011186 	0	0	0	0
VFB_00011187 	0	0	0	0
VFB_00011188 	0	0	0	0
VFB_00011189 	0	0	0	0
VFB_00011190 	0	0	0	0
VFB_00011191 	0	0	0	0
VFB_00011192 	0	0	0	0
VFB_00011193 	0	0	0	0
VFB_00011194 	0	0	0	0
VFB_00011195 	0	0	0	0
VFB_00011196 	0	0	0	0
VFB_00011197 	0	0	0	0
VFB_00011198 	0	0	0	0
VFB_00011199 	0	0	0	0
VFB_00011200 	0	0	0	0
VFB_00011201 	0	0	0	0
VFB_00011202 	0	0	0	0
VFB_00011203 	0	0	0	0
VFB_00011204 	0	0	0	0
VFB_00011205 	0	0	0	0
VFB_00011206 	0	0	0	0
VFB_00011207 	0	0	0	0
VFB_00011208 	0	0	0	0
VFB_00011209 	0	0	0	0
VFB_00011210 	0	0	0	0
VFB_00011211 	0	0	0	0
VFB_00011212 	0	0	0	0
VFB_00011213 	0	0	0	0
VFB_00011214 	0	0	0	0
VFB_00011215 	0	0	0	0
VFB_00011216 	0	0	0	0
VFB_00011217 	0	0	0	0
VFB_00011218 	0	0	0	0
VFB_00011219 	0	0	0	0
VFB_00011220 	0	0	0	0
VFB_00011221 	0	0	0	0
VFB_00011222 	0	0	0	0
VFB_00011223 	0	0	0	0
VFB_00011224 	0	0	0	0
VFB_00011225 	0	0	0	0
VFB_00011226 	0	0	0	0
VFB_00011227 	0	0	0	0
VFB_00011228 	0	0	0	0
VFB_00011229 	0	0	0	0
VFB_00011230 	0	0	0	0
VFB_00011231 	0	0	0	0
VFB_00011232 	0	0	0	0
VFB_00011233 	0	0	0	0
VFB_00011234 	0	0	0	0
VFB_00011235 	0	0	0	0
VFB_00011236 	0	0	0	0
VFB_00011237 	0	0	0	0
VFB_00011238 	0	0	0	0
VFB_00011239 	0	0	0	0
VFB_00011240 	0	1	0	1
VFB_00011241 	0	0	0	0
VFB_00011242 	0	0	0	0
VFB_00011243 	0	0	0	0
VFB_00011244 	0	0	0	0
VFB_00011245 	0	0	0	0
VFB_00011246 	0	0	0	0
VFB_00011247 	0	0	0	0
VFB_00011248 	0	0	0	0
VFB_00011249 	0	0	0	0
VFB_00011250 	0	0	0	0
VFB_00011251 	0	0	0	0
VFB_00011252 	0	0	0	0
VFB_00011253 	0	0	0	0
VFB_00011254 	0	0	0	0
VFB_00011255 	0	0	0	0
VFB_00011256 	0	0	0	0
VFB_00011257 	0	0	0	0
VFB_00011258 	0	0	0	0
VFB_00011259 	0	0	0	0
VFB_00011260 	0	0	0	0
VFB_00011261 	0	0	0	0
VFB_00011262 	0	0	0	0
VFB_00011263 	0	0	0	0
VFB_00011264 	0	0	0	0
VFB_00011265 	0	0	0	0
VFB_00011266 	0	0	0	0
VFB_00011267 	0	0	0	0
VFB_00011268 	0	0	0	0
VFB_00011269 	0	0	0	0
VFB_00011270 	0	0	0	0
VFB_00011271 	0	0	0	0
VFB_00011272 	0	0	0	0
VFB_00011273 	0	0	0	0
VFB_00011274 	0	0	0	0
VFB_00011275 	0	0	0	0
VFB_00011276 	0	0	0	0
VFB_00011277 	0	0	0	0
VFB_00011278 	0	0	0	0
VFB_00011279 	0	0	0	0
VFB_00011280 	0	0	0	0
VFB_00011281 	0	0	0	0
VFB_00011282 	0	0	0	0
VFB_00011283 	0	0	0	0
VFB_00011284 	0	0	0	0
VFB_00011285 	0	0	0	0
VFB_00011286 	0	0	0	0
VFB_00011287 	0	0	0	0
VFB_00011288 	0	0	0	0
VFB_00011289 	0	0	0	0
VFB_00011290 	0	0	0	0
VFB_00011291 	0	0	0	0
VFB_00011292 	0	0	0	0
VFB_00011293 	0	0	0	0
VFB_00011294 	0	0	0	0
VFB_00011295 	0	0	0	0
VFB_00011296 	0	0	0	0
VFB_00011297 	0	0	0	0
VFB_00011298 	0	0	0	0
VFB_00011299 	0	0	0	0
VFB_00011300 	0	0	0	0
VFB_00011301 	0	0	0	0
VFB_00011302 	0	0	0	0
VFB_00011303 	0	0	0	0
VFB_00011304 	0	0	0	0
VFB_00011305 	0	0	0	0
VFB_00011306 	0	0	0	0
VFB_00011307 	0	0	0	0
VFB_00011308 	0	0	0	0
VFB_00011309 	0	0	0	0
VFB_00011310 	0	0	0	0
VFB_00011311 	0	0	0	0
VFB_00011312 	0	0	0	0
VFB_00011313 	0	0	0	0
VFB_00011314 	0	0	0	0
VFB_00011315 	0	0	0	0
VFB_00011316 	0	0	0	0
VFB_00011317 	0	0	0	0
VFB_00011318 	0	0	0	0
VFB_00011319 	0	0	0	0
VFB_00011320 	0	0	0	0
VFB_00011321 	0	0	0	0
VFB_00011322 	0	0	0	0
VFB_00011323 	0	0	0	0
VFB_00011324 	0	0	0	0
VFB_00011325 	0	0	0	0
VFB_00011326 	0	0	0	0
VFB_00011327 	0	0	0	0
VFB_00011328 	0	0	0	0
VFB_00011329 	0	0	0	0
VFB_00011330 	0	0	0	0
VFB_00011331 	0	0	0	0
VFB_00011332 	0	0	0	0
VFB_00011333 	0	0	0	0
VFB_00011334 	0	0	0	0
VFB_00011335 	0	0	0	0
VFB_00011336 	0	0	0	0
VFB_00011337 	0	0	0	0
VFB_00011338 	0	0	0	0
VFB_00011339 	0	0	0	0
VFB_00011340 	0	0	0	0
VFB_00011341 	0	0	0	0
VFB_00011342 	0	0	0	0
VFB_00011343 	0	0	0	0
VFB_00011344 	0	0	0	0
VFB_00011345 	0	0	0	0
VFB_00011346 	0	0	0	0
VFB_00011347 	0	0	0	0
VFB_00011348 	0	0	0	0
VFB_00011349 	0	0	0	0
VFB_00011350 	0	0	0	0
VFB_00011351 	0	0	0	0
VFB_00011352 	0	0	0	0
VFB_00011353 	0	0	0	0
VFB_00011354 	0	0	0	0
VFB_00011355 	0	0	0	0
VFB_00011356 	0	0	0	0
VFB_00011357 	0	0	0	0
VFB_00011358 	0	0	0	0
VFB_00011359 	0	0	0	0
VFB_00011360 	0	0	0	0
VFB_00011361 	0	0	0	0
VFB_00011362 	0	0	0	0
VFB_00011363 	0	0	0	0
VFB_00011364 	0	0	0	0
VFB_00011365 	0	0	0	0
VFB_00011366 	0	0	0	0
VFB_00011367 	0	0	0	0
VFB_00011368 	0	0	0	0
VFB_00011369 	0	0	0	0
VFB_00011370 	0	0	0	0
VFB_00011371 	0	0	0	0
VFB_00011372 	0	0	0	0
VFB_00011373 	0	0	0	0
VFB_00011374 	0	0	0	0
VFB_00011375 	0	0	0	0
VFB_00011376 	0	0	0	0
VFB_00011377 	0	0	0	0
VFB_00011378 	0	0	0	0
VFB_00011379 	0	0	0	0
VFB_00011380 	0	0	0	0
VFB_00011381 	0	0	0	0
VFB_00011382 	0	0	0	0
VFB_00011383 	0	0	0	0
VFB_00011384 	0	0	0	0
VFB_00011385 	0	0	0	0
VFB_00011386 	0	0	0	0
VFB_00011387 	0	0	0	0
VFB_00011388 	0	0	0	0
VFB_00011389 	0	0	0	0
VFB_00011390 	0	0	0	0
VFB_00011391 	0	0	0	0
VFB_00011392 	0	0	0	0
VFB_00011393 	0	0	0	0
VFB_00011394 	0	0	0	0
VFB_00011395 	0	0	0	0
VFB_00011396 	0	0	0	0
VFB_00011397 	0	0	0	0
VFB_00011398 	0	0	0	0
VFB_00011399 	0	0	0	0
VFB_00011400 	0	0	0	0
VFB_00011401 	0	0	0	0
VFB_00011402 	0	0	0	0
VFB_00011403 	0	0	0	0
VFB_00011404 	0	0	0	0
VFB_00011405 	0	0	0	0
VFB_00011406 	0	0	0	0
VFB_00011407 	0	0	0	0
VFB_00011408 	0	0	0	0
VFB_00011409 	0	0	0	0
VFB_00011410 	0	0	0	0
VFB_00011411 	0	0	0	0
VFB_00011412 	0	0	0	0
VFB_00011413 	0	0	0	0
VFB_00011414 	0	0	0	0
VFB_00011415 	0	0	0	0
VFB_00011416 	0	0	0	0
VFB_00011417 	0	0	0	0
VFB_00011418 	0	0	0	0
VFB_00011419 	0	0	0	0
VFB_00011420 	0	0	0	0
VFB_00011421 	0	0	0	0
VFB_00011422 	0	0	0	0
VFB_00011423 	0	0	0	0
VFB_00011424 	0	0	0	0
VFB_00011425 	0	0	0	0
VFB_00011426 	0	0	0	0
VFB_00011427 	0	0	0	0
VFB_00011428 	0	0	0	0
VFB_00011429 	0	0	0	0
VFB_00011430 	0	0	0	0
VFB_00011431 	0	0	0	0
VFB_00011432 	0	0	0	0
VFB_00011433 	0	0	0	0
VFB_00011434 	0	0	0	0
VFB_00011435 	0	0	0	0
VFB_00011436 	0	0	0	0
VFB_00011437 	0	0	0	0
VFB_00011438 	0	0	0	0
VFB_00011439 	0	0	0	0
VFB_00011440 	0	0	0	0
VFB_00011441 	0	0	0	0
VFB_00011442 	0	0	0	0
VFB_00011443 	0	0	0	0
VFB_00011444 	0	0	0	0
VFB_00011445 	0	0	0	0
VFB_00011446 	0	0	0	0
VFB_00011447 	0	0	0	0
VFB_00011448 	0	0	0	0
VFB_00011449 	0	0	0	0
VFB_00011450 	0	0	0	0
VFB_00011451 	0	0	0	0
VFB_00011452 	0	0	0	0
VFB_00011453 	0	0	0	0
VFB_00011454 	0	0	0	0
VFB_00011455 	0	0	0	0
VFB_00011456 	0	0	0	0
VFB_00011457 	0	0	0	0
VFB_00011458 	0	0	0	0
VFB_00011459 	0	0	0	0
VFB_00011460 	0	0	0	0
VFB_00011461 	0	0	0	0
VFB_00011462 	0	0	0	0
VFB_00011463 	0	0	0	0
VFB_00011464 	0	0	0	0
VFB_00011465 	0	0	0	0
VFB_00011466 	0	0	0	0
VFB_00011467 	0	0	0	0
VFB_00011468 	0	0	0	0
VFB_00011469 	0	0	0	0
VFB_00011470 	0	0	0	0
VFB_00011471 	0	0	0	0
VFB_00011472 	0	0	0	0
VFB_00011473 	0	0	0	0
VFB_00011474 	0	0	0	0
VFB_00011475 	0	0	0	0
VFB_00011476 	0	0	0	0
VFB_00011477 	0	0	0	0
VFB_00011478 	0	0	0	0
VFB_00011479 	0	0	0	0
VFB_00011480 	0	0	0	0
VFB_00011481 	0	0	0	0
VFB_00011482 	0	0	0	0
VFB_00011483 	0	0	0	0
VFB_00011484 	0	0	0	0
VFB_00011485 	0	0	0	0
VFB_00011486 	0	0	0	0
VFB_00011487 	0	0	0	0
VFB_00011488 	0	0	0	0
VFB_00011489 	0	0	0	0
VFB_00011490 	0	0	0	0
VFB_00011491 	0	0	0	0
VFB_00011492 	0	0	0	0
VFB_00011493 	0	0	0	0
VFB_00011494 	0	0	0	0
VFB_00011495 	0	0	0	0
VFB_00011496 	0	0	0	0
VFB_00011497 	0	0	0	0
VFB_00011498 	0	0	0	0
VFB_00011499 	0	0	0	0
VFB_00011500 	0	0	0	0
VFB_00011501 	0	0	0	0
VFB_00011502 	0	0	0	0
VFB_00011503 	0	0	0	0
VFB_00011504 	0	0	0	0
VFB_00011505 	0	0	0	0
VFB_00011506 	0	0	0	0
VFB_00011507 	0	0	0	0
VFB_00011508 	0	0	0	0
VFB_00011509 	0	0	0	0
VFB_00011510 	0	0	0	0
VFB_00011511 	0	0	0	0
VFB_00011512 	0	0	0	0
VFB_00011513 	0	0	0	0
VFB_00011514 	0	0	0	0
VFB_00011515 	0	0	0	0
VFB_00011516 	0	0	0	0
VFB_00011517 	0	0	0	0
VFB_00011518 	0	0	0	0
VFB_00011519 	0	0	0	0
VFB_00011520 	0	0	0	0
VFB_00011521 	0	0	0	0
VFB_00011522 	0	0	0	0
VFB_00011523 	0	0	0	0
VFB_00011524 	0	0	0	0
VFB_00011525 	0	0	0	0
VFB_00011526 	0	0	0	0
VFB_00011527 	0	0	0	0
VFB_00011528 	0	0	0	0
VFB_00011529 	0	0	0	0
VFB_00011530 	0	0	0	0
VFB_00011531 	0	0	0	0
VFB_00011532 	0	0	0	0
VFB_00011533 	0	0	0	0
VFB_00011534 	0	0	0	0
VFB_00011535 	0	0	0	0
VFB_00011536 	0	0	0	0
VFB_00011537 	0	0	0	0
VFB_00011538 	0	0	0	0
VFB_00011539 	0	0	0	0
VFB_00011540 	0	0	0	0
VFB_00011541 	0	0	0	0
VFB_00011542 	0	0	0	0
VFB_00011543 	0	0	0	0
VFB_00011544 	0	0	0	0
VFB_00011545 	0	0	0	0
VFB_00011546 	0	0	0	0
VFB_00011547 	0	0	0	0
VFB_00011548 	0	0	0	0
VFB_00011549 	0	0	0	0
VFB_00011550 	0	0	0	0
VFB_00011551 	0	0	0	0
VFB_00011552 	0	0	0	0
VFB_00011553 	0	0	0	0
VFB_00011554 	0	0	0	0
VFB_00011555 	0	0	0	0
VFB_00011556 	0	0	0	0
VFB_00011557 	0	0	0	0
VFB_00011558 	0	0	0	0
VFB_00011559 	0	0	0	0
VFB_00011560 	0	0	0	0
VFB_00011561 	0	0	0	0
VFB_00011562 	0	0	0	0
VFB_00011563 	0	0	0	0
VFB_00011564 	0	0	0	0
VFB_00011565 	0	0	0	0
VFB_00011566 	0	0	0	0
VFB_00011567 	0	0	0	0
VFB_00011568 	0	0	0	0
VFB_00011569 	0	0	0	0
VFB_00011570 	0	0	0	0
VFB_00011571 	0	0	0	0
VFB_00011572 	0	0	0	0
VFB_00011573 	0	0	0	0
VFB_00011574 	0	0	0	0
VFB_00011575 	0	0	0	0
VFB_00011576 	0	0	0	0
VFB_00011577 	0	0	0	0
VFB_00011578 	0	0	0	0
VFB_00011579 	0	0	0	0
VFB_00011580 	0	0	0	0
VFB_00011581 	0	0	0	0
VFB_00011582 	0	0	0	0
VFB_00011583 	0	0	0	0
VFB_00011584 	0	0	0	0
VFB_00011585 	0	0	0	0
VFB_00011586 	0	0	0	0
VFB_00011587 	0	0	0	0
VFB_00011588 	0	0	0	0
VFB_00011589 	0	0	0	0
VFB_00011590 	0	0	0	0
VFB_00011591 	0	0	0	0
VFB_00011592 	0	0	0	0
VFB_00011593 	0	0	0	0
VFB_00011594 	0	0	0	0
VFB_00011595 	0	0	0	0
VFB_00011596 	0	0	0	0
VFB_00011597 	0	0	0	0
VFB_00011598 	0	0	0	0
VFB_00011599 	0	0	0	0
VFB_00011600 	0	0	0	0
VFB_00011601 	0	0	0	0
VFB_00011602 	0	0	0	0
VFB_00011603 	0	0	0	0
VFB_00011604 	0	0	0	0
VFB_00011605 	0	0	0	0
VFB_00011606 	0	0	0	0
VFB_00011607 	0	0	0	0
VFB_00011608 	0	0	0	0
VFB_00011609 	0	0	0	0
VFB_00011610 	0	0	0	0
VFB_00011611 	0	0	0	0
VFB_00011612 	0	0	0	0
VFB_00011613 	0	0	0	0
VFB_00011614 	0	0	0	0
VFB_00011615 	0	0	0	0
VFB_00011616 	0	0	0	0
VFB_00011617 	0	0	0	0
VFB_00011618 	0	0	0	0
VFB_00011619 	0	0	0	0
VFB_00011620 	0	0	0	0
VFB_00011621 	0	0	0	0
VFB_00011622 	0	0	0	0
VFB_00011623 	0	0	0	0
VFB_00011624 	0	0	0	0
VFB_00011625 	0	0	0	0
VFB_00011626 	0	0	0	0
VFB_00011627 	0	0	0	0
VFB_00011628 	0	0	0	0
VFB_00011629 	0	0	0	0
VFB_00011630 	0	0	0	0
VFB_00011631 	0	0	0	0
VFB_00011632 	0	0	0	0
VFB_00011633 	0	0	0	0
VFB_00011634 	0	0	0	0
VFB_00011635 	0	0	0	0
VFB_00011636 	0	0	0	0
VFB_00011637 	0	0	0	0
VFB_00011638 	0	0	0	0
VFB_00011639 	0	0	0	0
VFB_00011640 	0	0	0	0
VFB_00011641 	0	0	0	0
VFB_00011642 	0	0	0	0
VFB_00011643 	0	0	0	0
VFB_00011644 	0	0	0	0
VFB_00011645 	0	0	0	0
VFB_00011646 	0	0	0	0
VFB_00011647 	0	0	0	0
VFB_00011648 	0	0	0	0
VFB_00011649 	0	0	0	0
VFB_00011650 	0	0	0	0
VFB_00011651 	0	0	0	0
VFB_00011652 	0	0	0	0
VFB_00011653 	0	0	0	0
VFB_00011654 	0	0	0	0
VFB_00011655 	0	0	0	0
VFB_00011656 	0	0	0	0
VFB_00011657 	0	0	0	0
VFB_00011658 	0	0	0	0
VFB_00011659 	0	0	0	0
VFB_00011660 	0	0	0	0
VFB_00011661 	0	0	0	0
VFB_00011662 	0	0	0	0
VFB_00011663 	0	0	0	0
VFB_00011664 	0	0	0	0
VFB_00011665 	0	0	0	0
VFB_00011666 	0	0	0	0
VFB_00011667 	0	0	0	0
VFB_00011668 	0	0	0	0
VFB_00011669 	0	0	0	0
VFB_00011670 	0	0	0	0
VFB_00011671 	0	0	0	0
VFB_00011672 	0	0	0	0
VFB_00011673 	0	0	0	0
VFB_00011674 	0	0	0	0
VFB_00011675 	0	0	0	0
VFB_00011676 	0	0	0	0
VFB_00011677 	0	0	0	0
VFB_00011678 	0	0	0	0
VFB_00011679 	0	0	0	0
VFB_00011680 	0	0	0	0
VFB_00011681 	0	0	0	0
VFB_00011682 	0	0	0	0
VFB_00011683 	0	0	0	0
VFB_00011684 	0	0	0	0
VFB_00011685 	0	0	0	0
VFB_00011686 	0	0	0	0
VFB_00011687 	0	0	0	0
VFB_00011688 	0	0	0	0
VFB_00011689 	0	0	0	0
VFB_00011690 	0	0	0	0
VFB_00011691 	0	0	0	0
VFB_00011692 	0	0	0	0
VFB_00011693 	0	0	0	0
VFB_00011694 	0	0	0	0
VFB_00011695 	0	0	0	0
VFB_00011696 	0	0	0	0
VFB_00011697 	0	0	0	0
VFB_00011698 	0	0	0	0
VFB_00011699 	0	0	0	0
VFB_00011700 	0	0	0	0
VFB_00011701 	0	0	0	0
VFB_00011702 	0	0	0	0
VFB_00011703 	0	0	0	0
VFB_00011704 	0	0	0	0
